921.38086,464.6947
921.38086,454.7594
921.38086,444.8241
921.38086,434.8888
921.38086,424.9535
921.38086,415.01816
921.38086,405.08286
921.38086,395.14755
921.38086,385.21222
921.38086,375.27692
921.38086,365.3416
1107.7871,398.79688
1117.4757,398.79688
1127.1644,398.79688
1136.853,398.79688
1137.3809,407.95776
1137.3809,417.64642
1137.3809,427.33508
1137.3809,437.02374
1137.3809,446.7124
1137.3809,456.40106
1137.3809,466.08972
1137.3809,475.77838
1137.3809,485.46704
1137.3809,495.1557
1132.5365,500.0
1122.8479,500.0
1113.1592,500.0
1107.7871,495.68344
1107.7871,485.99478
1107.7871,476.30612
1107.7871,466.61746
1107.7871,456.9288
1107.7871,447.24014
1107.7871,437.55148
1107.7871,427.86282
1107.7871,418.17416
1107.7871,408.4855
1106.7871,355.59375
1116.3549,355.59375
1125.9225,355.59375
1135.4902,355.59375
1138.3809,362.2708
1138.3809,371.83853
1138.3809,381.40625
1128.8131,381.40625
1119.2455,381.40625
1109.6777,381.40625
1106.7871,374.7292
1106.7871,365.16147
1168.1934,417.0
1167.9733,407.10068
1168.9696,398.59375
1178.873,398.59375
1188.7765,398.59375
1196.131,401.27982
1196.6494,411.16968
1200.9458,407.84885
1208.4252,401.44876
1217.4868,397.62012
1227.1404,396.20312
1237.0405,396.2218
1246.3269,399.66293
1254.3589,405.34863
1259.7509,413.55908
1262.4578,423.05768
1263.0708,432.93567
1263.1934,442.83774
1263.1934,452.74118
1263.1934,462.64462
1263.1934,472.5481
1263.1934,482.45154
1263.1934,492.35498
1260.9349,500.0
1251.0315,500.0
1241.128,500.0
1232.9902,498.23438
1232.9902,488.3309
1232.9902,478.42746
1232.9902,468.52402
1232.9902,458.62057
1232.9902,448.71713
1232.9902,438.8137
1232.6089,428.92456
1227.2686,420.93045
1218.4708,417.59375
1208.9675,419.24957
1201.5983,425.3848
1198.119,434.55298
1197.9902,444.43826
1197.9902,454.3417
1197.9902,464.24515
1197.9902,474.1486
1197.9902,484.05206
1197.9902,493.9555
1194.1313,500.0
1184.2279,500.0
1174.3243,500.0
1168.1934,496.2276
1168.1934,486.32416
1168.1934,476.4207
1168.1934,466.51724
1168.1934,456.6138
1168.1934,446.71036
1168.1934,436.80692
1168.1934,426.90347
1315.1934,399.0
1315.1934,408.86963
1315.1934,418.73923
1315.1934,428.60883
1315.1934,438.47845
1315.1934,448.34808
1315.1934,458.21768
1315.486,468.0795
1318.8574,477.17822
1327.4109,481.40625
1337.2805,481.40625
1345.6741,476.48065
1349.4172,467.39847
1349.9312,457.54224
1349.9902,447.67416
1349.9902,437.80453
1349.9902,427.93494
1349.9902,418.0653
1349.9902,408.1957
1350.6642,399.0
1360.5338,399.0
1370.4033,399.0
1380.273,399.0
1380.3965,408.74612
1380.3965,418.61572
1380.3965,428.48535
1380.3965,438.35495
1380.3965,448.22458
1380.3965,458.09418
1380.4552,467.96307
1380.6766,477.83017
1380.9375,487.69595
1381.3784,497.5489
1374.4036,500.0
1364.534,500.0
1354.6644,500.0
1352.3806,491.82724
1349.1875,490.26828
1342.063,496.9713
1333.2207,501.1626
1323.6101,502.59375
1313.7405,502.59375
1304.728,498.96268
1295.9299,494.51346
1289.9342,486.6748
1286.5153,477.4748
1285.3094,467.69458
1285.1934,457.82663
1285.1934,447.95703
1285.1934,438.0874
1285.1934,428.21777
1285.1934,418.34818
1285.1934,408.47858
1285.5845,399.0
1295.454,399.0
1305.3236,399.0
1424.9722,470.79688
1428.4667,479.69757
1436.8761,484.47263
1446.6938,484.59375
1454.6251,479.8884
1457.3784,471.20767
1451.9276,463.58136
1442.4447,460.94946
1432.9475,458.3696
1423.448,455.79828
1414.1588,452.56363
1406.1592,446.9016
1400.8954,438.712
1399.3784,429.26608
1400.042,419.5959
1404.8018,410.98203
1412.197,404.7464
1420.748,400.1381
1430.2445,397.55554
1439.9575,396.59375
1449.799,396.59375
1459.3693,398.6925
1468.283,402.46234
1475.9023,408.54364
1480.6683,417.15396
1481.6299,426.40625
1471.7885,426.40625
1461.9471,426.40625
1454.7069,423.55212
1448.9926,416.1033
1439.471,414.40625
1430.4784,417.17865
1426.5815,424.94348
1431.2192,431.92596
1440.5148,435.03745
1450.0046,437.6441
1459.4944,440.25122
1468.983,442.8625
1476.7117,448.39713
1483.4652,455.55548
1485.5815,464.5556
1485.5815,474.397
1481.6877,483.39807
1475.6462,490.86447
1468.0664,497.10757
1458.7622,500.31473
1449.3707,503.0
1439.5293,503.0
1429.688,503.0
1420.2311,500.32028
1411.0022,497.2007
1404.1454,490.1412
1398.9359,482.2057
1397.2723,472.5213
1405.2896,470.79688
1415.1309,470.79688
